Campaign_Id,Reach,Frequency,Click,Lead,Product,Cost,Revenue,Channel_Id,Date,Campaign Goal,Duration,Target_Audience_Id
CAMP_1533,10616,"3,33",955,43,21,"106128,35","372255,43",CHAN_002,7/24/2024,Lead Generation,49,TA_006
CAMP_1534,4735,"0,88",426,158,30,"47375,95","92546,57",CHAN_003,11/15/2024,Sales,50,TA_008
CAMP_1535,9915,"5,65",893,73,32,"99193,39","316406,33",CHAN_002,7/14/2024,Lead Generation,77,TA_004
CAMP_1536,3736,"2,24",336,248,100,"37324,14","82141,51",CHAN_002,5/31/2024,Lead Generation,32,TA_010
CAMP_1537,11050,"1,29",994,273,59,"110491,93","370964,34",CHAN_002,9/3/2024,Lead Generation,55,TA_007
CAMP_1538,804,"4,15",72,21,8,"8025,86","21934,14",CHAN_002,3/22/2024,Sales,33,TA_002
CAMP_1539,4555,"3,87",410,62,30,"45583,76","129231,44",CHAN_001,10/27/2024,Brand Awareness,80,TA_001
CAMP_1540,4009,"2,11",361,324,98,"40129,3","72655,16",CHAN_001,4/3/2024,Brand Awareness,15,TA_008
CAMP_1541,539,"2,33",48,212,77,"5376,55","12302,35",CHAN_002,7/30/2024,Lead Generation,58,TA_009
CAMP_1542,2510,"6,41",226,21,8,"25090,55","50885,59",CHAN_002,3/31/2024,Sales,46,TA_007
CAMP_1543,6081,"3,94",547,324,98,"60778,35","108824,69",CHAN_001,3/18/2024,Lead Generation,21,TA_004
CAMP_1544,5694,"5,38",513,305,120,"56960,23","160616,83",CHAN_002,2/12/2024,Brand Awareness,78,TA_006
CAMP_1545,11559,"5,58",1040,43,21,"115556,79","299663,79",CHAN_003,5/31/2024,Sales,32,TA_001
CAMP_1546,11271,"1,56",1015,433,140,"112751,64","210393,48",CHAN_001,7/14/2024,Lead Generation,54,TA_008
CAMP_1547,5430,"4,49",489,318,100,"54310,91","184834,5",CHAN_002,5/13/2024,Lead Generation,65,TA_005
CAMP_1548,11294,"2,49",1016,248,100,"112907,48","333354,15",CHAN_002,6/10/2024,Sales,67,TA_004
CAMP_1549,1189,"4,95",107,188,12,"11921,91","32391,27",CHAN_001,5/30/2024,Lead Generation,73,TA_007
CAMP_1550,5167,"3,36",465,305,120,"51661,6","105588,99",CHAN_001,3/15/2024,Lead Generation,76,TA_010
CAMP_1551,7724,"1,09",695,158,30,"77219,68","217765,82",CHAN_003,7/29/2024,Lead Generation,43,TA_008
CAMP_1552,6824,"5,36",614,433,140,"68258,77","138325,19",CHAN_002,10/28/2024,Brand Awareness,31,TA_010
CAMP_1553,7577,"6,03",682,375,300,"75739,18","214465,1",CHAN_001,10/2/2024,Brand Awareness,24,TA_008
CAMP_1554,9188,"1,02",827,132,90,"91868,82","222880,46",CHAN_003,2/8/2024,Lead Generation,37,TA_007
CAMP_1555,6756,"4,29",608,62,30,"67557,48","169798,75",CHAN_003,7/23/2024,Lead Generation,21,TA_006
CAMP_1556,10848,"5,31",976,135,13,"108465,98","240158,85",CHAN_001,11/27/2024,Brand Awareness,69,TA_008
CAMP_1557,10474,"2,48",943,73,32,"104725,78","320145,97",CHAN_001,12/19/2024,Brand Awareness,35,TA_004
CAMP_1558,1740,"3,64",156,433,140,"17376,38","55473,27",CHAN_002,7/26/2024,Lead Generation,38,TA_005
CAMP_1559,3232,"2,93",291,135,13,"32337,2","80816,62",CHAN_003,8/20/2024,Lead Generation,88,TA_001
CAMP_1560,9137,"2,95",823,62,30,"91401,29","259303,74",CHAN_002,10/6/2024,Sales,73,TA_002
CAMP_1561,884,"3,72",79,318,100,"8805,07","23511,97",CHAN_001,8/5/2024,Brand Awareness,19,TA_002
CAMP_1562,5404,"3,64",487,324,98,"54077,15","148075,8",CHAN_003,4/8/2024,Lead Generation,8,TA_001
CAMP_1563,3091,"5,96",278,305,120,"30934,62","75431,87",CHAN_003,6/6/2024,Sales,51,TA_009
CAMP_1564,2471,"5,92",222,188,12,"24700,95","53254,79",CHAN_002,6/6/2024,Sales,37,TA_001
CAMP_1565,2682,"1,59",241,482,120,"26804,81","81498,75",CHAN_001,8/16/2024,Brand Awareness,88,TA_004
CAMP_1566,2121,"2,75",191,212,77,"21194,5","59005,3",CHAN_001,7/30/2024,Brand Awareness,42,TA_007
CAMP_1567,11507,"5,27",1036,73,32,"115089,26","380601,82",CHAN_001,7/11/2024,Brand Awareness,73,TA_008
CAMP_1568,5499,"0,71",495,375,300,"55012,2","153671,53",CHAN_002,12/30/2024,Brand Awareness,38,TA_008
CAMP_1569,8593,"1,54",774,482,120,"85946,82","270045,72",CHAN_002,11/17/2024,Brand Awareness,70,TA_009
CAMP_1570,8299,"5,37",747,21,8,"82985,83","178380,39",CHAN_001,4/21/2024,Brand Awareness,58,TA_010
CAMP_1571,6352,"2,91",572,43,21,"63505,59","153218,97",CHAN_003,7/23/2024,Sales,49,TA_007
CAMP_1572,1670,"3,16",150,158,30,"16675,09","45045,02",CHAN_002,9/6/2024,Sales,47,TA_004
CAMP_1573,791,"5,34",71,495,130,"7870,02","18927,04",CHAN_003,7/11/2024,Sales,31,TA_005
CAMP_1574,11678,"6,01",1051,73,32,"116803,53","322433,71",CHAN_001,10/17/2024,Sales,18,TA_001
CAMP_1575,7596,"3,62",684,135,13,"75972,94","239899,8",CHAN_002,7/15/2024,Brand Awareness,89,TA_005
CAMP_1576,8391,"5,27",755,62,30,"83920,88","273387,5",CHAN_003,2/13/2024,Sales,63,TA_010
CAMP_1577,7864,"2,91",708,43,21,"78622,25","136164,5",CHAN_003,3/19/2024,Brand Awareness,85,TA_001
CAMP_1578,7677,"2,62",691,21,8,"76752,15","175983,28",CHAN_001,11/28/2024,Brand Awareness,78,TA_004
CAMP_1579,6560,"1,26",590,375,300,"65609,45","203923,32",CHAN_001,6/29/2024,Brand Awareness,38,TA_002
CAMP_1580,8521,"3,48",767,433,140,"85245,54","170200,68",CHAN_001,4/13/2024,Brand Awareness,47,TA_010
CAMP_1581,2598,"1,43",234,73,32,"25947,68","81671,8",CHAN_001,1/14/2024,Sales,58,TA_002
CAMP_1582,10312,"5,1",928,248,100,"103089,44","216426,4",CHAN_002,12/24/2024,Lead Generation,31,TA_005
CAMP_1583,4780,"3,51",430,375,300,"47765,55","85119,78",CHAN_002,4/18/2024,Lead Generation,54,TA_001
CAMP_1584,6423,"6,04",578,482,120,"64206,87","200085,86",CHAN_002,4/25/2024,Lead Generation,78,TA_009
CAMP_1585,2024,"4,76",182,482,120,"20259,45","69785,62",CHAN_002,4/29/2024,Brand Awareness,17,TA_008
CAMP_1586,11503,"5,16",1035,495,130,"115011,34","287692,71",CHAN_003,8/7/2024,Lead Generation,29,TA_007
CAMP_1587,4169,"1,26",375,495,130,"41687,72","103521,44",CHAN_001,12/3/2024,Brand Awareness,29,TA_001
CAMP_1588,3923,"5,92",353,43,21,"39194,25","119905,14",CHAN_002,9/17/2024,Sales,44,TA_010
CAMP_1589,9034,"3,65",813,318,100,"90310,4","268758,45",CHAN_001,6/28/2024,Lead Generation,79,TA_008
CAMP_1590,6526,"1,35",588,158,30,"65297,77","168870,61",CHAN_003,12/12/2024,Sales,61,TA_006
CAMP_1591,5062,"3,3",456,135,13,"50648,63","92407,63",CHAN_003,1/28/2024,Sales,21,TA_002
CAMP_1592,5202,"6,54",468,12,9,"52051,2","182952,58",CHAN_002,6/3/2024,Lead Generation,55,TA_006
CAMP_1593,436,"3,62",39,318,100,"4363,57","11310,14",CHAN_002,6/24/2024,Brand Awareness,12,TA_004
CAMP_1594,7096,"4,83",639,375,300,70986,"184378,77",CHAN_002,12/19/2024,Sales,58,TA_004
CAMP_1595,7562,"3,15",680,433,140,"75583,34","235493,03",CHAN_002,3/19/2024,Lead Generation,26,TA_008
CAMP_1596,10832,"2,26",975,324,98,"108310,14","316835,19",CHAN_001,3/3/2024,Brand Awareness,41,TA_003
CAMP_1597,6906,"3,01",621,21,8,"69037,97","130607,5",CHAN_003,8/5/2024,Lead Generation,78,TA_001
CAMP_1598,3500,"0,69",315,21,8,"34986,51","66222,42",CHAN_001,9/13/2024,Lead Generation,37,TA_008
CAMP_1599,5844,"3,83",526,188,12,"58440,72","109812,91",CHAN_001,7/19/2024,Brand Awareness,49,TA_008
CAMP_1600,4632,"5,66",417,62,30,"46285,05","88171,85",CHAN_001,10/16/2024,Lead Generation,83,TA_002
CAMP_1601,9229,"6,45",830,375,300,"92258,42","297731,17",CHAN_003,8/20/2024,Brand Awareness,50,TA_001
CAMP_1602,9934,"4,48",894,12,9,"99349,23","332733,09",CHAN_001,5/20/2024,Lead Generation,37,TA_007
CAMP_1603,2430,"0,94",219,248,100,"24311,34","74925,65",CHAN_002,2/14/2024,Sales,28,TA_007
CAMP_1604,11394,"4,12",1025,62,4,"113920,45","343678,05",CHAN_002,8/23/2024,Brand Awareness,24,TA_002
CAMP_1605,11522,"5,48",1037,12,9,"115245,11","372746,83",CHAN_003,9/14/2024,Sales,20,TA_008
CAMP_1606,3307,"5,47",297,248,100,"33038,49","114389,57",CHAN_001,5/6/2024,Lead Generation,87,TA_009
CAMP_1607,1550,"2,85",140,318,100,"15506,27","27128,79",CHAN_003,6/16/2024,Sales,64,TA_006
CAMP_1608,3470,"5,18",312,73,32,"34674,83","116345,05",CHAN_002,3/15/2024,Sales,55,TA_001
CAMP_1609,2025,"3,85",182,495,130,"20259,45","36191,45",CHAN_003,11/4/2024,Sales,9,TA_007
CAMP_1610,9301,"3,87",837,248,100,"93037,63","177838,75",CHAN_003,1/11/2024,Sales,84,TA_008
CAMP_1611,6834,"6,16",615,73,32,"68336,69","185117,42",CHAN_001,12/5/2024,Brand Awareness,10,TA_006
CAMP_1612,1883,"4,36",170,132,90,"18856,87","60652,96",CHAN_003,6/1/2024,Brand Awareness,75,TA_002
CAMP_1613,5463,"4,89",492,21,8,"54622,6","177974,51",CHAN_002,12/16/2024,Sales,41,TA_010
CAMP_1614,540,"3,4",48,212,77,"5376,55","19089,99",CHAN_003,8/4/2024,Sales,11,TA_008
CAMP_1615,1113,"2,34",100,188,12,"11142,7","39624,34",CHAN_002,3/1/2024,Brand Awareness,66,TA_008
CAMP_1616,5923,"4,93",533,375,300,"59219,93","150268,24",CHAN_003,9/3/2024,Brand Awareness,63,TA_005
CAMP_1617,3253,"4,08",293,318,100,"32570,96","92888,36",CHAN_001,9/29/2024,Lead Generation,61,TA_007
CAMP_1618,1234,"4,43",111,12,9,"12311,51","32373,39",CHAN_002,7/4/2024,Lead Generation,25,TA_005
CAMP_1619,330,"3,34",29,375,300,"3272,68","9618,68",CHAN_002,7/21/2024,Sales,31,TA_002
CAMP_1620,2616,"3,79",236,188,12,"26181,44","80488,05",CHAN_001,5/21/2024,Sales,44,TA_001
CAMP_1621,4676,"5,44",421,375,300,"46752,58","115600,28",CHAN_001,3/13/2024,Lead Generation,11,TA_007
CAMP_1622,5008,"0,8",451,212,77,"50103,18","160710,81",CHAN_002,1/14/2024,Lead Generation,10,TA_006
CAMP_1623,8489,"1,04",764,248,100,"84855,93","180229,3",CHAN_001,9/12/2024,Sales,84,TA_001
CAMP_1624,4417,"0,73",398,482,120,"44181,19","135524,01",CHAN_002,11/29/2024,Lead Generation,25,TA_002
CAMP_1625,4532,"1,28",408,62,30,45350,"112374,11",CHAN_002,3/2/2024,Brand Awareness,17,TA_010
CAMP_1626,10210,"6,35",919,73,32,"102076,46","206934,71",CHAN_001,12/4/2024,Brand Awareness,85,TA_002
CAMP_1627,2239,"1,58",201,324,98,"22363,32","39417,62",CHAN_003,12/20/2024,Brand Awareness,63,TA_001
CAMP_1628,7174,"6,32",646,433,140,"71765,21","204844,05",CHAN_003,10/26/2024,Sales,66,TA_002
CAMP_1629,8285,"3,78",745,21,8,"82829,99","239937,32",CHAN_003,6/7/2024,Sales,12,TA_008
CAMP_1630,5994,"3,16",539,62,30,"59921,22","185219,94",CHAN_003,11/22/2024,Brand Awareness,38,TA_004
CAMP_1631,4758,"2,99",428,433,140,"47609,71","117099,98",CHAN_001,1/1/2024,Lead Generation,86,TA_001
CAMP_1632,1076,"0,84",97,375,300,"10753,09","26715,33",CHAN_002,8/5/2024,Lead Generation,28,TA_009
CAMP_1633,1253,"2,58",113,433,140,"12545,28","42630,01",CHAN_002,2/2/2024,Sales,65,TA_001
CAMP_1634,6871,"2,15",619,158,30,"68726,29","233544,13",CHAN_003,12/27/2024,Brand Awareness,39,TA_004
CAMP_1635,10724,"5,82",965,248,100,"107219,25","214656,03",CHAN_003,7/28/2024,Sales,84,TA_010
CAMP_1636,5390,"4,29",485,158,30,"53921,31","108023,93",CHAN_002,6/26/2024,Sales,72,TA_010
CAMP_1637,1767,"5,08",159,248,100,"17688,06","34020,77",CHAN_003,2/6/2024,Sales,77,TA_008
CAMP_1638,4396,"2,39",396,318,100,"43947,42","127988,53",CHAN_002,4/28/2024,Lead Generation,31,TA_007
CAMP_1639,3814,"5,49",344,43,21,"38181,27","116267,72",CHAN_002,2/3/2024,Brand Awareness,42,TA_009
CAMP_1640,1557,"4,22",140,43,21,"15584,19","47958,63",CHAN_003,11/27/2024,Brand Awareness,33,TA_001
CAMP_1641,3509,"0,82",316,305,120,"35064,43","99617,53",CHAN_002,9/12/2024,Brand Awareness,13,TA_001
CAMP_1642,9531,"5,29",858,318,100,"95297,34","270159,25",CHAN_001,6/26/2024,Sales,84,TA_001
CAMP_1643,9459,"3,56",851,305,120,"94596,05","212023,75",CHAN_001,6/17/2024,Brand Awareness,7,TA_007
CAMP_1644,5578,"2,85",502,375,300,"55791,41","153424,71",CHAN_001,3/10/2024,Lead Generation,77,TA_003
CAMP_1645,5391,"5,59",485,12,9,"53921,31","170834,25",CHAN_001,9/12/2024,Sales,17,TA_002
CAMP_1646,3864,"0,77",348,318,100,"38648,8","102872,02",CHAN_001,4/10/2024,Lead Generation,79,TA_001
CAMP_1647,1734,"6,2",156,132,90,"17298,45","59417,43",CHAN_003,1/17/2024,Brand Awareness,74,TA_006
CAMP_1648,9842,"1,41",886,135,13,"98414,18","308703,16",CHAN_003,4/24/2024,Sales,89,TA_008
CAMP_1649,11528,"3,89",1037,135,13,"115245,11","310924,41",CHAN_003,2/4/2024,Brand Awareness,46,TA_002
CAMP_1650,10777,"4,76",970,135,13,"107764,69","303431,19",CHAN_001,10/28/2024,Lead Generation,34,TA_001
CAMP_1651,9989,"3,29",899,495,130,"99894,68","332166,78",CHAN_003,1/12/2024,Brand Awareness,75,TA_003
CAMP_1652,8041,"0,84",724,12,9,"80414,44","215189,31",CHAN_003,1/12/2024,Sales,35,TA_010
CAMP_1653,1884,"1,86",170,158,30,"18856,87","60777,76",CHAN_003,8/5/2024,Sales,35,TA_008
CAMP_1654,686,"4,55",62,135,13,"6857,04","19277,75",CHAN_002,5/18/2024,Sales,78,TA_005
CAMP_1655,3197,"2,76",288,273,59,"31947,6","69514,56",CHAN_002,2/15/2024,Brand Awareness,41,TA_006
CAMP_1656,11475,"2,85",1033,433,140,"114777,58","206767,89",CHAN_003,8/27/2024,Lead Generation,27,TA_010
CAMP_1657,10659,"2,15",959,135,13,"106595,88","334189,11",CHAN_002,2/25/2024,Sales,31,TA_001
CAMP_1658,8070,"4,44",727,324,98,"80726,12","159505,89",CHAN_002,8/17/2024,Sales,11,TA_003
CAMP_1659,9495,"5,95",855,248,100,"94985,66","302468,75",CHAN_002,10/26/2024,Brand Awareness,7,TA_004
CAMP_1660,4530,"3,99",407,248,100,"45272,08","119941,42",CHAN_002,2/26/2024,Lead Generation,49,TA_002
CAMP_1661,9110,"5,48",820,188,12,"91089,61","168501,32",CHAN_002,5/10/2024,Lead Generation,49,TA_005
CAMP_1662,1137,"1,45",102,62,4,"11376,46","20261,23",CHAN_002,10/28/2024,Lead Generation,61,TA_004
CAMP_1663,5032,"2,6",453,248,100,"50336,94","171788,36",CHAN_001,6/13/2024,Sales,13,TA_010
CAMP_1664,3562,"6,08",320,21,8,"35609,88","63069,87",CHAN_002,9/5/2024,Lead Generation,20,TA_004
CAMP_1665,6765,"4,51",609,482,120,"67635,4","219752,65",CHAN_001,5/15/2024,Lead Generation,76,TA_002
CAMP_1666,1292,"4,1",116,305,120,"12934,88","30517,26",CHAN_001,10/21/2024,Sales,17,TA_008
CAMP_1667,9832,"1,46",885,132,90,"98336,26","230214,15",CHAN_002,7/1/2024,Sales,18,TA_007
CAMP_1668,11217,"4,75",1010,318,100,"112206,19","195313,29",CHAN_002,2/7/2024,Lead Generation,57,TA_004
CAMP_1669,3260,"1,71",293,273,59,"32570,96","108334,21",CHAN_001,2/1/2024,Brand Awareness,19,TA_005
CAMP_1670,3258,"4,12",293,73,32,"32570,96","69356,92",CHAN_002,9/7/2024,Sales,38,TA_008
CAMP_1671,8104,"4,02",729,43,21,"81037,8","161002,03",CHAN_003,9/10/2024,Lead Generation,15,TA_007
CAMP_1672,7512,"4,28",676,158,30,"75115,81","241625,26",CHAN_001,11/2/2024,Brand Awareness,80,TA_010
CAMP_1673,5477,"4,53",493,212,77,"54778,44","125612,95",CHAN_002,4/22/2024,Brand Awareness,26,TA_003
CAMP_1674,4492,"4,17",404,495,130,"44882,48","152127,08",CHAN_001,1/9/2024,Lead Generation,74,TA_008
CAMP_1675,4997,"4,21",450,62,30,"49947,34","92722,59",CHAN_002,4/5/2024,Lead Generation,79,TA_010
CAMP_1676,11131,"1,96",1002,158,30,"111349,06","395368,92",CHAN_003,7/16/2024,Sales,74,TA_003
CAMP_1677,2692,"1,12",242,482,120,"26882,73","78407,93",CHAN_003,6/16/2024,Brand Awareness,35,TA_002
CAMP_1678,7097,"2,17",639,62,4,70986,"237916,25",CHAN_003,4/11/2024,Sales,67,TA_010
CAMP_1679,10289,"1,49",926,324,98,"102933,59","331199,62",CHAN_003,12/19/2024,Sales,12,TA_005
CAMP_1680,750,"5,33",67,188,12,"7480,41","24172,25",CHAN_001,4/12/2024,Sales,22,TA_005
CAMP_1681,6167,"0,86",555,21,8,"61635,48","149408,63",CHAN_002,3/20/2024,Lead Generation,31,TA_003
CAMP_1682,8085,"5,15",728,248,100,"80881,96","197866,15",CHAN_002,6/2/2024,Sales,52,TA_008
CAMP_1683,6817,"1,45",614,482,120,"68180,84","200633,15",CHAN_003,8/22/2024,Brand Awareness,79,TA_004
CAMP_1684,8424,"5,34",758,21,8,"84232,56","293339,37",CHAN_002,8/26/2024,Brand Awareness,67,TA_005
CAMP_1685,975,"2,92",88,433,140,"9740,12","17015,86",CHAN_002,1/17/2024,Sales,86,TA_006
CAMP_1686,1087,"5,65",98,495,130,"10908,94","21897,78",CHAN_002,2/12/2024,Lead Generation,40,TA_002
CAMP_1687,8760,"5,86",788,248,100,"87583,16","154667,58",CHAN_003,2/12/2024,Brand Awareness,63,TA_001
CAMP_1688,5538,"4,84",499,248,100,"55401,81","140818,03",CHAN_001,11/4/2024,Lead Generation,54,TA_008
CAMP_1689,6405,"1,04",576,12,9,"64051,03","214791,21",CHAN_003,6/3/2024,Brand Awareness,88,TA_005
CAMP_1690,7645,"5,98",688,132,90,"76440,47","241753,85",CHAN_001,12/20/2024,Sales,85,TA_001
CAMP_1691,2005,"4,14",180,21,8,"20025,69","46770,32",CHAN_002,12/19/2024,Brand Awareness,26,TA_002
CAMP_1692,4245,"4,13",382,188,12,"42466,93","74205,11",CHAN_003,8/15/2024,Brand Awareness,35,TA_003
CAMP_1693,9147,"2,59",823,273,59,"91479,21","307392,55",CHAN_002,5/31/2024,Lead Generation,12,TA_008
CAMP_1694,5435,"5,91",489,375,300,"54388,83","141807,88",CHAN_001,10/2/2024,Lead Generation,14,TA_007
CAMP_1695,8050,"5,79",724,158,30,"80492,36","213610,84",CHAN_002,10/28/2024,Sales,18,TA_008
CAMP_1696,9760,"3,51",879,135,13,"97634,97","179795,41",CHAN_003,8/23/2024,Brand Awareness,82,TA_008
CAMP_1697,3435,"5,25",309,73,32,"34363,15","63036,48",CHAN_001,12/16/2024,Brand Awareness,83,TA_006
CAMP_1698,2843,"2,92",256,482,120,"28441,15","95201,08",CHAN_001,1/14/2024,Sales,23,TA_001
CAMP_1699,3568,"0,77",321,482,120,"35687,8","84637,6",CHAN_002,1/24/2024,Sales,73,TA_009
CAMP_1700,5518,"4,02",497,188,12,"55168,04","151153,4",CHAN_003,10/9/2024,Sales,76,TA_008
CAMP_1701,1530,"4,51",137,132,90,"15272,51","34433,64",CHAN_002,5/17/2024,Lead Generation,44,TA_001
CAMP_1702,5737,"3,21",516,158,30,"57349,83","126225,08",CHAN_002,6/29/2024,Lead Generation,60,TA_002
CAMP_1703,9555,2,860,375,300,"95531,1","341456,92",CHAN_003,11/20/2024,Lead Generation,84,TA_002
CAMP_1704,3455,"4,9",311,158,30,"34518,99","111375,66",CHAN_002,9/12/2024,Sales,73,TA_002
CAMP_1705,10397,"5,82",936,43,21,"103946,57","282161,73",CHAN_001,4/11/2024,Lead Generation,25,TA_008
CAMP_1706,10673,"2,49",961,132,90,"106751,72","359780,11",CHAN_003,1/16/2024,Sales,51,TA_005
CAMP_1707,1067,"4,63",96,62,4,"10675,17","30219,67",CHAN_001,12/29/2024,Brand Awareness,36,TA_007
CAMP_1708,8673,"3,21",781,375,300,"86726,03","224555,39",CHAN_002,10/20/2024,Brand Awareness,34,TA_002
CAMP_1709,3424,"6,49",308,43,21,"34207,3","61748,32",CHAN_002,4/29/2024,Brand Awareness,66,TA_007
CAMP_1710,5297,"1,41",477,132,90,"52986,26","160311,41",CHAN_003,2/22/2024,Lead Generation,36,TA_007
CAMP_1711,1051,"1,79",95,21,8,"10519,33","35857,32",CHAN_002,8/25/2024,Sales,14,TA_007
CAMP_1712,5248,"0,69",473,43,21,"52518,73","135625,58",CHAN_002,3/17/2024,Lead Generation,75,TA_007
CAMP_1713,326,"3,49",29,495,130,"3272,68","5646,02",CHAN_002,9/19/2024,Lead Generation,22,TA_006
CAMP_1714,9320,"3,8",839,21,8,"93193,47","213708,2",CHAN_003,5/23/2024,Lead Generation,36,TA_003
CAMP_1715,6871,"6,37",619,132,90,"68726,29","231809,93",CHAN_003,3/28/2024,Sales,82,TA_007
CAMP_1716,4448,"5,14",400,43,21,"44492,87","145844,84",CHAN_002,5/17/2024,Lead Generation,29,TA_001
CAMP_1717,3986,"3,08",359,12,9,"39895,53","141955,3",CHAN_003,3/5/2024,Brand Awareness,25,TA_001
CAMP_1718,6086,"6,13",548,12,9,"60856,27","147124,54",CHAN_002,10/15/2024,Sales,86,TA_007
CAMP_1719,11108,"6,44",1000,273,59,"111115,3","262298,78",CHAN_002,12/23/2024,Lead Generation,22,TA_001
CAMP_1720,765,"5,3",69,62,4,"7636,25","18348,99",CHAN_001,4/9/2024,Sales,14,TA_010
CAMP_1721,9551,"4,53",860,305,120,"95531,1","193911,85",CHAN_003,2/24/2024,Sales,19,TA_005
CAMP_1722,10022,"2,55",902,248,100,"100206,36","230439,64",CHAN_003,2/16/2024,Sales,14,TA_004
CAMP_1723,1730,"2,52",156,62,4,"17298,45","59263,07",CHAN_003,6/19/2024,Lead Generation,75,TA_002
CAMP_1724,10022,"1,45",902,495,130,"100206,36","222173,85",CHAN_001,10/31/2024,Sales,14,TA_001
CAMP_1725,1487,"4,62",134,375,300,"14882,9","50692,04",CHAN_001,6/22/2024,Sales,21,TA_004
CAMP_1726,6818,"4,28",614,43,21,"68180,84","196264,03",CHAN_001,11/3/2024,Brand Awareness,77,TA_003
CAMP_1727,6306,"5,22",567,375,300,"63038,06","140094,17",CHAN_003,10/28/2024,Lead Generation,88,TA_003
CAMP_1728,7042,"0,69",634,305,120,"70440,55","153052,26",CHAN_001,1/10/2024,Brand Awareness,47,TA_001
CAMP_1729,491,"1,83",44,188,12,"4909,02","14015,79",CHAN_003,5/27/2024,Lead Generation,28,TA_010
CAMP_1730,4746,"2,36",427,62,30,"47453,87","122487,93",CHAN_003,12/16/2024,Lead Generation,80,TA_007
CAMP_1731,10276,"5,39",925,495,130,"102777,75","238732,54",CHAN_002,7/16/2024,Lead Generation,23,TA_002
CAMP_1732,9186,"4,69",827,305,120,"91868,82","323142,14",CHAN_002,5/2/2024,Sales,70,TA_005
CAMP_1733,4495,"5,22",405,132,90,"44960,4","95039,9",CHAN_001,4/19/2024,Brand Awareness,41,TA_004
CAMP_1734,1617,"1,73",145,188,12,"16129,64","43893,86",CHAN_002,1/21/2024,Lead Generation,86,TA_003
CAMP_1735,8168,"6,04",735,495,130,"81661,17","210729,33",CHAN_001,8/12/2024,Brand Awareness,7,TA_001
CAMP_1736,6360,"5,38",572,158,30,"63583,51","112879,03",CHAN_002,3/13/2024,Sales,24,TA_003
CAMP_1737,7264,"1,2",654,12,9,"72622,34","206448,01",CHAN_002,11/8/2024,Brand Awareness,13,TA_008
CAMP_1738,11268,"0,92",1014,433,140,"112673,72","327497,62",CHAN_003,11/3/2024,Sales,70,TA_001
CAMP_1739,8098,"0,84",729,21,8,"80959,88","189408,97",CHAN_003,6/23/2024,Lead Generation,43,TA_009
CAMP_1740,5804,"5,81",522,212,77,"58051,12","166731,43",CHAN_002,5/20/2024,Brand Awareness,71,TA_002
CAMP_1741,10149,"2,28",914,62,30,"101531,02","316687,27",CHAN_003,11/30/2024,Sales,8,TA_002
CAMP_1742,992,"2,75",89,375,300,"9895,96","19155,9",CHAN_001,11/5/2024,Brand Awareness,84,TA_001
CAMP_1743,9830,"1,81",885,62,30,"98336,26","300916,78",CHAN_002,10/18/2024,Lead Generation,65,TA_004
CAMP_1744,11532,"1,75",1038,158,30,"115323,03","252941,87",CHAN_001,8/23/2024,Brand Awareness,89,TA_010
CAMP_1745,1935,"5,97",174,212,77,"19324,4","58090,84",CHAN_001,2/26/2024,Brand Awareness,36,TA_009
CAMP_1746,8367,"3,85",753,375,300,"83687,12",247534,CHAN_001,12/7/2024,Sales,16,TA_002
CAMP_1747,3771,"5,76",339,324,98,"37713,75","122880,79",CHAN_002,9/28/2024,Brand Awareness,45,TA_002
CAMP_1748,2498,"5,54",225,62,30,"25012,63","86956,78",CHAN_002,8/1/2024,Sales,51,TA_001
CAMP_1749,10521,"3,69",947,375,300,"105193,3","212247,83",CHAN_003,4/23/2024,Lead Generation,44,TA_004
CAMP_1750,6580,"6,15",592,248,100,"65765,29","134814,27",CHAN_003,6/28/2024,Lead Generation,83,TA_008
CAMP_1751,9391,"5,23",845,433,140,"93894,76","247824,2",CHAN_001,3/25/2024,Sales,49,TA_009
CAMP_1752,1534,"5,25",138,62,4,"15350,43","45926,61",CHAN_003,4/17/2024,Brand Awareness,63,TA_005
CAMP_1753,9391,"5,15",845,188,12,"93894,76","186879,94",CHAN_001,4/12/2024,Brand Awareness,33,TA_002
CAMP_1754,8682,"4,92",781,62,30,"86803,95","237283,59",CHAN_002,6/13/2024,Sales,47,TA_009
CAMP_1755,10183,"3,3",917,62,4,"101842,7","220992,16",CHAN_001,4/13/2024,Sales,18,TA_001
CAMP_1756,9909,5,892,495,130,"99115,47","322271,75",CHAN_001,5/10/2024,Lead Generation,67,TA_001
CAMP_1757,595,"3,27",53,318,100,"5921,99","20168,73",CHAN_001,4/3/2024,Sales,21,TA_007
CAMP_1758,9256,"4,57",833,73,32,"92570,11","257722,82",CHAN_001,7/1/2024,Sales,86,TA_009
CAMP_1759,3663,"5,05",330,188,12,"36622,85","119751,95",CHAN_001,8/7/2024,Lead Generation,72,TA_001
CAMP_1760,3676,"4,1",331,212,77,"36778,7","101173,47",CHAN_001,4/3/2024,Lead Generation,83,TA_004
CAMP_1761,6390,"5,68",575,318,100,"63895,19","139947,19",CHAN_002,5/4/2024,Sales,49,TA_004
CAMP_1762,8828,"1,6",795,305,120,"88284,45","178822,2",CHAN_002,11/18/2024,Sales,16,TA_004
CAMP_1763,428,"3,05",39,12,9,"4285,65","7416,61",CHAN_003,1/18/2024,Brand Awareness,61,TA_006
